rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,cleaned_text,review_sentiment_score,review_sentiment_deviation,normalized_score,trust_score,normalized_trust_score
5.0,Excellent book,"I read about 1/4 of the book in the plane on my way home from Florida. Excellent book. I couldn't put it down. GEM presented information I never knew of in addition to clearing a lot of the old ""political"" questions (back in the 60's) that lingered in the back of my mind. I don't know if there are any more books left but its a ""must have"" for all Uechiryu folks.<br /><br />Henry Thom<br />(From Facebook - ""The way of Uechi-ryu Karate"")",[],093055938X,093055938X,AHKJ3COKBKEUHPG5KOWH5ZQO6TJA,2011-01-02 10:52:10.000,1,0,read 14 book plane way home florida excellent book could nt put gem presented information never knew addition clearing lot old political question back 60 lingered back mind nt know book left must uechiryu folk br br henry thom br facebook way uechiryu karate,0.5719,0.0,0.9558733276052536,0.1911746655210507,0.1605242528917536
5.0,Quite possibly the best and most accurate understanding of the Scandinavian mythologies and ...,"Quite possibly the best and most accurate understanding of the Scandinavian mythologies and worldview ever written. Thats a bold statement, but also a true one. It is my most prized of my collection. Anyone who thoroughly studies this subject will undoubtibly agree with this author. In addition this book is beautifully bound on very good paper. Well worth the price for the content and quality of both the writing and the book itself. Anyone serious about Scandinavian religion should buy, read, and reread this work. If you truly desire to understand your ancestors and the mysteries they left us in our lore, fairy tales, and the runes this book is for you. My hat is off to Varg Vikernes. I only wish I could find the words to adequately express my gratitude for his and his wifes work in the study of ancient Europeans. Definitely a must read book.",[],0956695930,0956695930,AEH5GSOHYRLTVYSUTN2WRI2OBD4Q,2015-09-21 12:51:50.000,13,1,quite possibly best accurate understanding scandinavian mythology worldview ever written thats bold statement also true one prized collection anyone thoroughly study subject undoubtibly agree author addition book beautifully bound good paper well worth price content quality writing book anyone serious scandinavian religion buy read reread work truly desire understand ancestor mystery left u lore fairy tale rune book hat varg vikernes wish could find word adequately express gratitude wife work study ancient european definitely must read book,0.9894,0.4546903846153846,0.6996440407511969,0.6672740004579316,0.5602921292194263
1.0,"Horrible, don't bother.","This book is a piece of crap.  Unadulterated garbage.  He just plain made stuff up.  His linguistics are awful, the few sources he used are outdated at best (if not have been proven completely wrong by modern archeology, advances in linguistics, etc.).",[],0956695930,0956695930,AGFQL4BBXLQ7FCXWYWWPYGSAEM2Q,2015-09-03 00:45:38.000,16,1,book piece crap unadulterated garbage plain made stuff linguistics awful source used outdated best proven completely wrong modern archeology advance linguistics etc,-0.5849,1.1196096153846151,0.3341720878851111,0.9266392252693296,0.7780741707126122
5.0,Excellent Read!,Very good book by Varg. Very nice to read while listening to burzum albums.,[],0956695930,0956695930,AEIGUSLJV3LBLQNQODSXFCG2NR7A,2018-10-21 20:09:46.567,1,1,good book varg nice read listening burzum album,0.6908,0.1560903846153846,0.8829016816005893,0.5546255286278101,0.4657042206665701
5.0,Always a pleasure,Another great book,[],0956695930,0956695930,AFW6T7TI6X2ARI5T2Y62PWVG3EAQ,2018-12-25 04:01:54.196,0,1,another great book,0.6249,0.0901903846153846,0.9233460169387504,0.5297643956954424,0.4448289923556752
4.0,A Pagan must-read,"While the many thousands of fluffy bunny Pagan books have their place as introductory material for those just emerging from the stupor of imported religions forced upon their ancestors many hundreds of years ago, there comes a time when you have to delve deeper and get to the core of native European religion.<br />Varg's books can help you do that, although I wish they would be longer.",[],0956695930,0956695930,AFZLLJO23W6TRHFBQ5F5KMXE5QYQ,2017-05-27 13:48:37.000,1,0,many thousand fluffy bunny pagan book place introductory material emerging stupor imported religion forced upon ancestor many hundred year ago come time delve deeper get core native european religion br varg book help although wish would longer,0.34,0.1947096153846153,0.9018043451577268,0.277715676723853,0.2331904251063823
5.0,Five Stars,An excellent and alternative view of the concepts which is not plagued with the neo-pagan Asatru nonsense.,[],0956695930,0956695930,AE3QZFEXMKBDXCX2CGVRZ7CCB4NA,2014-07-18 17:19:54.000,12,1,excellent alternative view concept plagued neopagan asatru nonsense,0.25,0.2847096153846153,0.8465692893089481,0.6116686655540973,0.5136018168921849
5.0,Five Stars,thank you,[],0956695930,0956695930,AGSYU4VUCIPHDY55GX5ZUN553C4Q,2015-01-06 23:10:26.000,1,1,thank,0.3612,0.1735096153846153,0.9389141197168692,0.5745376316356815,0.4824238809318589
5.0,Five Stars,"Easily understood, quite comprehensive for anyone looking to learn more.  Great read",[],0956695930,0956695930,AGSDQF2NUNOIC23ZR5KSOXOBIX5A,2015-11-11 03:23:18.000,2,1,easily understood quite comprehensive anyone looking learn great read,0.8313,0.2965903846153847,0.7966736221922179,0.6076299167461359,0.5102105875509515
5.0,I own all of Varg's books because I feel that ...,I own all of Varg's books because I feel that he's a person I can trust when it comes to this topic! Keep writing Varg you have my support! This is well worth the spend!,[],0956695930,0956695930,AGOAI2YW3ARE3234B3N5F5JHH74Q,2017-11-17 20:21:33.126,1,1,varg book feel person trust come topic keep writing varg support well worth spend,0.8402,0.3054903846153846,0.7912114888916167,0.6109874900860156,0.5130298520724532
5.0,Five Stars,"Easily understood, quite comprehensive for anyone looking to learn more.  Great read",[],0956695930,0956695930,AGSDQF2NUNOIC23ZR5KSOXOBIX5A,2015-11-11 03:23:18.000,2,1,easily understood quite comprehensive anyone looking learn great read,0.8313,0.2965903846153847,0.7966736221922179,0.6076299167461359,0.5102105875509515
5.0,Real folklore,"Great book! Tons of information about folklore I hadn’t heard before. Or maybe not the original version, as Varg explains. Incredibly interesting for anyone curious about tales from Europe’s ancient past.",[],0956695930,0956695930,AG4I3EML6BZPVYDZRA7UHNT7MFWQ,2019-11-20 04:07:04.332,0,1,great book ton information folklore heard maybe original version varg explains incredibly interesting anyone curious tale europe ancient past,0.8991,0.3643903846153846,0.7550632134528048,0.6332078349982533,0.5316876813214929
5.0,Great Boo,One of the best books on the subject that I've read. I would highly recommend!,[],0956695930,0956695930,AFYFLFP4YNH7GGTNMERMAD3ZXGOA,2019-05-01 15:28:37.388,1,1,one best book subject read would highly recommend,0.7902,0.2554903846153846,0.8218976310298269,0.5921247185136577,0.4971912873449154
5.0,Five Stars,Enjoyable read.,[],0956695930,0956695930,AFXH724VPK6LQASILFIYHJHGFPZQ,2016-04-09 15:11:03.000,0,1,enjoyable read,0.4404,0.0943096153846153,0.9634221185712531,0.5398392314065583,0.4532885624097207
5.0,Eye opening,a little hard to follow with the use of multiple names for each God but still very good.,[],0956695930,0956695930,AGFZR5RPQFOTAHTLQRNZNCTP2E4A,2018-08-14 22:35:41.740,0,1,little hard follow use multiple name god still good,0.5984,0.0636903846153846,0.939609672272002,0.5197671267620927,0.4364345530500801
5.0,Great book!,Highly recommend!,[],0956695930,0956695930,AHE6YM5PEJOBGDTRE2EFLBOTHU4Q,2016-03-31 02:26:09.000,1,1,highly recommend,0.4201,0.1146096153846154,0.9509635448631398,0.5474975166649356,0.459719019689101
5.0,This is a very impressive book.,"The old stories and traditions have multiple layers of meaning.  Varg looks at the information that is available about the cycle of the seasons and the cycle of human life and rebirth, and explores the Ragnarök story in that context.  In doing so, he maps out a coherent, integrated model for the old religion.<br /><br />I am not sure that all of his premises and assumptions are completely accurate, but they work.  &#34;Accuracy&#34; is perhaps a misleading concept anyway, because the practices of Eiríkr Þorvaldsson at Brattahlíð may have varied quite a bit from those of Hengest Wictgilsson, for example.  What matters are the underlying values and beliefs.  Varg has clearly done a lot of thinking about how the pieces fit together, and has produced a working model for the core mysteries.  There are writers who go into specific aspects of the old religion in more depth and specificity, citing source material in a detailed way.  Varg takes a different approach, and does the heavy thinking required to put it all together so that the reader can get a sense for how the religion might have functioned.<br /><br />Varg seems to spend a lot of time in nature, and appears to be strongly motivated by a sense of family and tradition.  One gets the sense that by living on the margins of modern European culture, he is better able than most to conceptualize the spiritual needs of our forebears, and connect what is left of the lore to these needs.  I guarantee that once you read this book, you will never think about the old religion in quite the same way again.<br /><br />A final note - I appreciated the rugged binding and paper of this paperback.  This is a tough little book that one can stick in a jacket pocket, and pull out and read when the moment is right.  An excellent formatting choice.",[],0956695930,0956695930,AGXMFYAUS372RXAZRYBG7Y2HISSA,2017-07-17 14:10:00.521,10,1,old story tradition multiple layer meaning varg look information available cycle season cycle human life rebirth explores ragnarök story context map coherent integrated model old religion br br sure premise assumption completely accurate work 34 accuracy 34 perhaps misleading concept anyway practice eiríkr þorvaldsson brattahlíð may varied quite bit hengest wictgilsson example matter underlying value belief varg clearly done lot thinking piece fit together produced working model core mystery writer go specific aspect old religion depth specificity citing source material detailed way varg take different approach heavy thinking required put together reader get sense religion might functioned br br varg seems spend lot time nature appears strongly motivated sense family tradition one get sense living margin modern european culture better able conceptualize spiritual need forebear connect left lore need guarantee read book never think old religion quite way br br final note appreciated rugged binding paper paperback tough little book one stick jacket pocket pull read moment right excellent formatting choice,0.9674,0.4326903846153846,0.7705699439466471,0.6704591810970217,0.562966640201421
5.0,None Bias( I know weird right). He doesn't site ...,None Bias( I know weird right). He doesn't site much source material but you're not just reading this because you subscribe fully to Vargs exact take on European Paganism.,[],0956695930,0956695930,AF55AYLMHIC3VN4E2ARUVPQXOIWA,2014-07-23 00:22:55.000,1,1,none bias know weird right nt site much source material reading subscribe fully vargs exact take european paganism,0.2057,0.3290096153846154,0.7571498711182031,0.6159347819159483,0.5171839606865467
5.0,Five Stars,Interesting book from a very interesting guy,[],0956695930,0956695930,AHLSBK2WECFQH7X5HVCOV7UPJQEQ,2014-10-03 22:28:31.000,3,0,interesting book interesting guy,0.6597,0.1249903846153845,0.9019884620105562,0.2428928847098034,0.2039506581298071
4.0,Four Stars,Great,[],0956695930,0956695930,AEGF7UNNGIN4NKHVQYGWLPWCUVHA,2014-08-07 14:52:56.000,2,1,great,0.6249,0.0901903846153846,0.9233460169387504,0.5297643956954424,0.4448289923556752
5.0,Varg!,Varg!,[],0956695930,0956695930,AFPVRRS3NWM534ATCW2OYTJISMFQ,2019-07-23 01:01:21.490,0,1,varg,0.0,0.5347096153846154,0.6931385786178962,0.7059825234158869,0.5927946405298742
5.0,Varg!,Varg!,[],0956695930,0956695930,AFPVRRS3NWM534ATCW2OYTJISMFQ,2019-07-23 01:01:21.490,0,1,varg,0.0,0.5347096153846154,0.6931385786178962,0.7059825234158869,0.5927946405298742
5.0,Easy and interesting read,"'Sorcery and Religion in Ancient Scandinavia' is the latest book from Varg Vikernes, one of the most controversial musicians of all time and the mastermind behind one of the most acclaimed black metal bands in the world – Burzum. Convicted in 1994 of the murder of band-mate Euronymous, Vikernes has since spent 15yrs studying the traditions and beliefs of the Ancient Scandinavians and their influence on modern Europeans. That research has culminated in a book in which the outspoken and often divisive author challenges many of the widely held views of contemporary culture and its history. The passionate and in-depth text provides an absorbing insight into the thoughts of this most notorious of musicians. ‘Sorcery and Religion in Ancient Scandinavia’ makes fascinating reading and will be of interest not only to black metal and Burzum fans, but also to those with an interest in Norse mythology or European history and social commentators.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/619Iz3bQl3L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/619Iz3bQl3L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/619Iz3bQl3L._SL256_.jpg'}]",0956695930,0956695930,AFT2EXEDAYDMRLIZLU5BDIQIAMSA,2019-08-06 19:13:09.059,1,1,sorcery religion ancient scandinavia latest book varg vikernes one controversial musician time mastermind behind one acclaimed black metal band world burzum convicted 1994 murder bandmate euronymous vikernes since spent 15yrs studying tradition belief ancient scandinavian influence modern european research culminated book outspoken often divisive author challenge many widely held view contemporary culture history passionate indepth text provides absorbing insight thought notorious musician sorcery religion ancient scandinavia make fascinating reading interest black metal burzum fan also interest norse mythology european history social commentator,0.7269,0.1921903846153846,0.8607462869768012,0.5682444497030525,0.4771396643998524
5.0,Solid book,Very good book. Varg uses sources and logic to explain key parts of our past. Great read.,[],0956695930,0956695930,AHUNFDLJI2JNGOMCN432CH7QKAOA,2018-10-06 20:12:28.902,3,1,good book varg us source logic explain key part past great read,0.7906,0.2558903846153846,0.7430956180189027,0.5765643159114728,0.4841256335063026
5.0,easy to comprehend and a joy to read,"A fresh outlook, unique and not really what you typically find in common Heathen books. The reading is smooth, easy to comprehend and a joy to read.",[],0956695930,0956695930,AHH7GEBFRW4SCAXX6MK6YJVTHD7A,2015-07-25 20:44:57.000,3,0,fresh outlook unique really typically find common heathen book reading smooth easy comprehend joy read,0.8402,0.3054903846153846,0.7912114888916167,0.3109874900860156,0.2611278767962189
5.0,A rare work from a rare man,"Varg hating aside, he made good use of his time in the can. This book offers a view from someone passionate about Scandinavian history and ancestory. Worth a read, hate him or not.",[],0956695930,0956695930,AG6SNLE7GKWUPJCPZVYMRQWAS66Q,2016-09-29 01:06:43.000,7,1,varg hating aside made good use time book offer view someone passionate scandinavian history ancestory worth read hate,0.0516,0.4831096153846154,0.7248066773045294,0.6865161431532136,0.5764492417310553
5.0,Five Stars,"informative, facts mixed with logic to fill in the rest.",[],0956695930,0956695930,AES5JAXJPVMFK3V47T3HL2SW42MQ,2015-05-19 05:37:36.000,1,1,informative fact mixed logic fill rest,0.0,0.5347096153846154,0.6931385786178962,0.7059825234158869,0.5927946405298742
5.0,Varg Vikernes,This is my favorite book from the 6 books I ordered.,[],0956695930,0956695930,AFGYUYC6GATXB3J7MR5KRL55V7AQ,2019-03-15 12:08:35.728,1,1,favorite book 6 book ordered,0.4588,0.0759096153846153,0.9634221185712534,0.5306392314065583,0.4455635685012495
5.0,Sorcery and Religion in Ancient Scandinavia,"This book is incredible, well written and well thought out.  Quite possibly the best book on this subject I have read.  Mr. Vikernes obviously has spent a lot of time researching the subject and has a great love and respect for the topic.",[],0956695930,0956695930,AHBBR7JHHBLV7RJOWF2QUJCNKEVA,2013-06-26 12:59:51.000,13,1,book incredible well written well thought quite possibly best book subject read mr vikernes obviously spent lot time researching subject great love respect topic,0.9667,0.4319903846153846,0.7135755492819443,0.6587103021640812,0.5531014208331242
5.0,A collector's item,"The author tells you outright that most of what he says is his own opinion, and that people will disagree with him.  He also tells you that he'll be using a couple of books, primarily Fazer's The Golden Bough (which I've read multiple times), and his own interpretations of folklore and traditions from his upbringing to make his points.  He even noted that people may not take his book seriously, or as a scholarly text, because it lacks references (it has almost none).<br /><br />With that in mind I thought it was very good.  The Golden Bough is 12 volumes and beyond most people's level of patience or interest.  Plus it's considered dated by modern anthropologists and no longer relevant.  But that's another discussion.  Varg uses much of the Golden Bough to set his framework for the Northern myths and gives you the abridged version mixed with his own opinions.  It's interesting to say the least, and while I don't agree with some things (I don't think Höðr is Fenrir for example), most of it is quite good and informative for a 120 page book.<br /><br />I know the high cost will discourage some from getting it, but I thought it was worth it when I closed the book.  I'm also very well read on the runes and Asatru, and I think his interpretations enrich the Northern Traditions instead of taking away from them.",[],0956695930,0956695930,AFVP24FIVC7H3QTBQND3MNWYL75Q,2016-08-10 05:01:01.000,39,1,author tell outright say opinion people disagree also tell using couple book primarily fazer golden bough read multiple time interpretation folklore tradition upbringing make point even noted people may take book seriously scholarly text lack reference almost none br br mind thought good golden bough 12 volume beyond people level patience interest plus considered dated modern anthropologist longer relevant another discussion varg us much golden bough set framework northern myth give abridged version mixed opinion interesting say least nt agree thing nt think höðr fenrir example quite good informative 120 page book br br know high cost discourage getting thought worth closed book also well read rune asatru think interpretation enrich northern tradition instead taking away,0.8357,0.3009903846153846,0.7939732416840555,0.6092898406445034,0.5116043812469749
5.0,Good quality book paperback with good quality paper,"Good quality book paperback with good quality paper. I bought this book while already aware of Varg's writing style (mostly of his old writings on Burzum.org rather than from thuleanperspective) and there were allusions to some of his other writings. It is better than I thought it would be, but I really wish it had more content.",[],0956695930,0956695930,AGRZOBD4V7UMQZN5KEPJJQPRBERQ,2016-04-01 16:44:44.000,3,1,good quality book paperback good quality paper bought book already aware varg writing style mostly old writing burzumorg rather thuleanperspective allusion writing better thought would really wish content,0.8932,0.3584903846153846,0.7586841782251136,0.630982027952715,0.5298187306836434
5.0,Very informative and interesting,Very insightful and well written.,[],0956695930,0956695930,AH3AHP7EXOYYKA6WN2FEFKHAI6JA,2018-08-24 08:08:27.668,0,1,insightful well written,0.2732,0.2615096153846153,0.8608076592610778,0.6029163395445233,0.5062527228586073
5.0,Nice book and fast delivery.,"My husband ordered this book due to an interest in Nordic religion, and is really enjoying it. We received it quickly considering it came via post from overseas. I would definitely order from this seller again.",[],0956695930,0956695930,AH3UPFF6K7GB3QFHWOVG2EWMTNHQ,2016-02-18 20:46:56.000,1,1,husband ordered book due interest nordic religion really enjoying received quickly considering came via post overseas would definitely order seller,0.8553,0.3205903846153846,0.7819442739658771,0.6166840471008677,0.5178130986201697
4.0,Four Stars,Interesting information about the culture and religion of my ancestors.,[],0956695930,0956695930,AHOPU4WYHXZTY75VGBHLPIMYK2SQ,2017-05-24 18:44:24.000,0,1,interesting information culture religion ancestor,0.4019,0.1328096153846154,0.9397937891248312,0.554363565517274,0.4654842572499248
2.0,"""... keep reading until you realize that my interpretation is in fact correct.""","As with many who have purchased this book, I am a fan of Burzum's music.  Motherf*cker has set himself up as some sort of messiah/martyr for his views on miscegenation and Aryan superiority, but his early nihilistic records are masterpieces and would be regardless of whether or not he was the sociopath that he happens to be.  That said, let me review his book.<br /><br />I will acknowledge that Varg has a passionate yet scholarly approach to his writing on sorcery and religion in proto-,bronze age, and stone age Scandinavian history/folklore.  His knowledge of the subject is most likely on par with university theology professors.  Unfortunately this book, despite its rigorous use of etymology to unveil Nordic myth-making practices and detailed interpretations of year round days of reverence/observations and runic interpretation is hindered by the fact that Varg doesn't cite sources to back up his claims.  Part of the introduction starts the alarm bells quickly:<br /><br />  &#34;The common perception of Baldr and Bragi being two separate deities for example is wrong; they are just different names<br />  or the same deity.  When you encounter such apparent &#34;mistakes&#34; made by me you need to accept them as correct, and<br />  keep reading until you realise [sic] that my interpretation is in fact correct.&#34;<br /><br />This in itself isn't a big deal; many scholars are trying to argue a point of view, but the biggest difference here is that Varg doesn't cite any sources to back up his claim.  He didn't come by his extensive knowledge just by creating it.  He did thorough research to come up with these views and wedded them to his own already controversial philosophy.  He does mention that his primary sources were &#34;The Golden Bough&#34; by sir James Frazer and &#34;Fedrekult i Norge&#34; (&#34;Ancestral Cult in Norway&#34;) by Otto Emil Berkeli, but even if those were his only two sources (which they are not), the reader needs a bibliography and source citations in text to know that the author isn't simply creating his thesis out of thin air.  Don't get me wrong, I think that what Varg mentions in this book is worth the study, its just that if he would have taken another couple months to find the sources for his extensive knowledge, it would have strengthened his case.<br /><br />The other problem I have with this book is Varg's proto-history interpretations.  While I find the rituals that ancient man used for certain observations about the environment to bring about favorable desires fascinating, the idea that Varg can take these rituals and tell the reader the specific thoughts and desires of pre-historcic Scandinavians is problematic at best (I think people, regardless of the period they live in, are far more complex than what Varg gives them credit for) and incorrect at worst.  Once again, where did he get these ideas?  Is it Varg's interpretation, or has it been backed up with specific archeological/anthropological observations?<br /><br />Regardless, the book is interesting and I respect how much passion he has for his subject matter.  Aesthetically, he made a beautiful book:  the paper/binding is high quality, as well as the prints he has unearthed.  He definitely took the time with the layout to show how much he cared for this subject.<br /><br />All in all, I would still recommend this book if you are a Burzum fan because it does give incite into how Varg views the world.  I just wish he would have taken the extra time to cite sources for his arguments, because it would have made this book in itself a valuable resource for future historians.  If you are here for scholarly knowledge, however, I am afraid there isn't any way to claim that Varg didn't just make all this sh*t up.",[],0956695930,0956695930,AGZX7NLVREOLQRH27XF4G4LMCD4A,2017-09-29 17:07:04.459,14,1,many purchased book fan burzum music motherf cker set sort messiahmartyr view miscegenation aryan superiority early nihilistic record masterpiece would regardless whether sociopath happens said let review book br br acknowledge varg passionate yet scholarly approach writing sorcery religion proto bronze age stone age scandinavian historyfolklore knowledge subject likely par university theology professor unfortunately book despite rigorous use etymology unveil nordic mythmaking practice detailed interpretation year round day reverenceobservations runic interpretation hindered fact varg nt cite source back claim part introduction start alarm bell quickly br br 34 common perception baldr bragi two separate deity example wrong different name br deity encounter apparent 34 mistake 34 made need accept correct br keep reading realise sic interpretation fact correct 34 br br nt big deal many scholar trying argue point view biggest difference varg nt cite source back claim nt come extensive knowledge creating thorough research come view wedded already controversial philosophy mention primary source 34 golden bough 34 sir james frazer 34 fedrekult norge 34 34 ancestral cult norway 34 otto emil berkeli even two source reader need bibliography source citation text know author nt simply creating thesis thin air nt get wrong think varg mention book worth study would taken another couple month find source extensive knowledge would strengthened case br br problem book varg protohistory interpretation find ritual ancient man used certain observation environment bring favorable desire fascinating idea varg take ritual tell reader specific thought desire prehistorcic scandinavian problematic best think people regardless period live far complex varg give credit incorrect worst get idea varg interpretation backed specific archeologicalanthropological observation br br regardless book interesting respect much passion subject matter aesthetically made beautiful book paperbinding high quality well print unearthed definitely took time layout show much cared subject br br would still recommend book burzum fan give incite varg view world wish would taken extra time cite source argument would made book valuable resource future historian scholarly knowledge however afraid nt way claim varg nt make sh,0.9922,0.4574903846153846,0.697925616791457,0.6683303156659837,0.5611790888441683
5.0,A fresh perspective,"Varg Vikernes' Sorcery and Religion in Ancient Scandinavia is a refreshing source of information about the beliefs in the title region. In this book, Mr. Vikernes dispels the common explanation for Ragnarok; he explains how Ragnarok and European mythology in general is misinterpreted as a linear event with a beginning and an end. Rather, he explains how Ragnarok was part of a continuing cycle like the changing seasons throughout the year.<br />  Sorcery and Religion in Scandinavia also covers other areas, such as the Voluspa, runes and Bronze Age calendar organization. All explanations are skillfully written, keeping the reader interested throughout the book. I recommend this book to anyone who is interested in ancient European practices as well as mythology.",[],0956695930,0956695930,AGVDJFAGNAVNIRKDKHF4ITSWZZEA,2013-10-14 20:22:03.000,23,0,varg vikernes sorcery religion ancient scandinavia refreshing source information belief title region book mr vikernes dispels common explanation ragnarok explains ragnarok european mythology general misinterpreted linear event beginning end rather explains ragnarok part continuing cycle like changing season throughout year br sorcery religion scandinavia also cover area voluspa rune bronze age calendar organization explanation skillfully written keeping reader interested throughout book recommend book anyone interested ancient european practice well mythology,0.8481,0.3133903846153846,0.7863630784337793,0.3139678079944482,0.2636303700231699
5.0,highly recommend if you are interested in the subject matter,"Fascinating book, highly recommend if you are interested in the subject matter, or even if you aren't.",[],0956695930,0956695930,AEIVOI6V7A7HN74U5A25USDMDTSA,2017-07-14 04:33:02.626,0,1,fascinating book highly recommend interested subject matter even nt,0.8545,0.3197903846153846,0.7824352522400884,0.61638224275571,0.5175596815845291
5.0,Five Stars,Varg is just as good an author as he is a musician.,[],0956695930,0956695930,AH4SN3XD4QUAXSZFSTPRK5FKTXVQ,2018-04-12 01:01:21.480,1,1,varg good author musician,0.4404,0.0943096153846153,0.9634221185712531,0.5398392314065583,0.4532885624097207
3.0,Interesting and Original view of Norse myth and Religion,I read this book because it took a different approach to the Norse Myths than I am used to. Varg is articulate and explains all his opinions and theories. Some of them are things I have never heard of before. The rune explanations were excellent and also gave me new insight. I would have liked to have read more about the authors experiences concerning the religious aspects of his book.,[],0956695930,0956695930,AG3H3BY7PQ6IWKATQGKL4MMST4TA,2014-11-12 02:00:44.000,9,0,read book took different approach norse myth used varg articulate explains opinion theory thing never heard rune explanation excellent also gave new insight would liked read author experience concerning religious aspect book,0.7579,0.2231903846153846,0.5254694979747148,0.2166890919026352,0.1819480342369576
5.0,Five Stars,Cheap book with lots of knowledge,[],0956695930,0956695930,AEE7LKTKCGFNRJ4ZJ3ULGGGV5IXQ,2017-09-08 14:58:46.976,0,1,cheap book lot knowledge,0.0,0.5347096153846154,0.6931385786178962,0.7059825234158869,0.5927946405298742
5.0,It's a good read and has helped understand his perception of doing ...,It's a good read and has helped understand his perception of doing time in prison as well as offer a unique philosophy of european culture.,[],0956695930,0956695930,AGNPCLLHJNQR54QR33UGXOJXY4BQ,2017-01-27 21:25:41.000,0,1,good read helped understand perception time prison well offer unique philosophy european culture,0.1779,0.3568096153846153,0.8023198723456487,0.6388687821614374,0.5364410272292945
5.0,Amazing,Book is full of links to our lineage without the misguided Judeo-Christian lies,[],0956695930,0956695930,AEAZXKPX2NUPVCHDHIKONFBE4ZVQ,2019-05-05 04:48:46.863,0,1,book full link lineage without misguided judeochristian lie,0.0,0.5347096153846154,0.6931385786178962,0.7059825234158869,0.5927946405298742
5.0,"Opens your eyes to the beauty of Scandanavian culture, ...","Opens your eyes to the beauty of Scandanavian culture, tradition, and religion. A must read for anyone who appreciates humanity and all its splendors.<br /><br />Sincerely,<br />A fellow human being",[],0956695930,0956695930,AFHHFESGFXDSJ4HDOQWX5IRC477A,2015-07-16 02:55:53.000,7,1,open eye beauty scandanavian culture tradition religion must read anyone appreciates humanity splendor br br sincerely br fellow human,0.9349,0.4001903846153846,0.7330919356818463,0.6467135794440615,0.54302809366641
5.0,Great Read,The majority of books on this subject are all coming from the same dull scholarly sources and bring nothing new to the table...this book does!,[],0956695930,0956695930,AHMN6EPW7UL3C7L3D3HKBOHBRQSQ,2013-08-10 22:56:52.000,15,1,majority book subject coming dull scholarly source bring nothing new table book,-0.4019,0.9366096153846152,0.4464833681109612,0.8576014813144999,0.7201050238098237
5.0,Fantastic book that explains the Scandinavian traditions in a logical ...,"Fantastic book that explains the Scandinavian traditions in a logical and detailed manner. If paganism interests you in any way, then buy this book NOW! The way Varg Vikernes exposes patterns and connects the dots will be a fresh breath of air in a &#34;scene&#34; where most &#34;pagan&#34; authors seem to tell us the same thing we learned in school. This goes way deeper than that, you wont be disappointed",[],0956695930,0956695930,AH6IH3VX5WBNHONCZRCOFNZDSBWA,2018-06-05 19:00:29.696,3,1,fantastic book explains scandinavian tradition logical detailed manner paganism interest way buy book way varg vikernes expose pattern connects dot fresh breath air 34 scene 34 34 pagan 34 author seem tell u thing learned school go way deeper wont disappointed,0.8706,0.3358903846153847,0.7725543144715846,0.6224560552020093,0.5226596994267964
5.0,this speaks to my instincts and intuition and I highly recommend it.,"Varg's explanations are unexpected, insightful and logical to me. He does not use references, data or quotes from institutions or studies but instead says it as he sees it. For an in depth understanding of Norse mythology, culture and beliefs before the influence of Christianity, for me, this speaks to my instincts and intuition and I highly recommend it.",[],0956695930,0956695930,AEJBRJ65MVHS54GBPRKAJFVSOVJQ,2017-04-29 12:26:23.000,9,1,varg explanation unexpected insightful logical use reference data quote institution study instead say see depth understanding norse mythology culture belief influence christianity speaks instinct intuition highly recommend,0.4201,0.1146096153846154,0.9509635448631398,0.5474975166649356,0.459719019689101
5.0,Five Stars,Great book must have for intellectuals only,[],0956695930,0956695930,AE4DRY7U7OEJMBFAI6K36JSPPITQ,2015-10-28 19:06:33.000,1,1,great book must intellectual,0.8126,0.2778903846153846,0.8081502393519088,0.6005752401780741,0.5042869643428524
5.0,Absolutely excellent,"Yes, I'm a fan of Burzum and black metal in general, and yes, I did solely buy this to support Varg and his endeavors. I was actually quite surprised at how in depth he gets. Very very interesting, definitely worth owning a copy.",[],0956695930,0956695930,AHOTORUPURYNZYVHKGZ2PKWRLHJQ,2015-01-01 22:55:47.000,3,1,yes fan burzum black metal general yes solely buy support varg endeavor actually quite surprised depth get interesting definitely worth owning copy,0.9509,0.4161903846153846,0.7232723701976189,0.6527496663472161,0.5480964343792222
5.0,"Very well written, considering that English is not Varg's ...","Very well written, considering that English is not Varg's first language. This book fills in gaps in the commonly known lore.",[],0956695930,0956695930,AEHBZCK3EMBZJYEMHYIVLUWSBGVA,2017-07-16 20:33:40.103,1,1,well written considering english varg first language book fill gap commonly known lore,0.2732,0.2615096153846153,0.8608076592610778,0.6029163395445233,0.5062527228586073
4.0,Great book!,Great book that anyone who enjoys Nord culture sure definitely check out. The only thing wrong with this book is that it wasn't long enough!,[],0956695930,0956695930,AF32ASENM53DY4P6RJSLSE6GIXDA,2015-01-26 18:10:38.000,6,1,great book anyone enjoys nord culture sure definitely check thing wrong book nt long enough,0.8519,0.3171903846153846,0.7840309316312754,0.6154013786339474,0.5167360762186972
